,sircat_id,sc_insitu,sir_start_time,hss_start_time,sir_end_time,hss_end_time,hss_vtmax_time,sc_heliodistance,sc_long_heeq,sc_lat_heeq,hss_vtmax,hss_vtmean,hss_vtstd,hss_btmax,hss_btmean,hss_btstd,hss_bzmin,hss_bzmean,hss_bzstd,hss_duration,sir_vtmax,sir_vtmean,sir_vtstd,sir_btmax,sir_btmean,sir_btstd,sir_bzmin,sir_bzmean,sir_bzstd,sir_duration
790,SIR_WIND_GRANDIN_20080403_01,Wind,,2008-04-03T15:00Z,,2008-04-14T13:00Z,2008-04-08T19:16Z,0.9915,-0.16,-6.42,798.8,586.6,88.4,13.2,4.6,1.7,-10.4,-0.3,2.4,262.0,,,,,,,,,,
791,SIR_WIND_GRANDIN_20080416_01,Wind,,2008-04-16T03:00Z,,2008-04-21T10:00Z,2008-04-16T20:58Z,0.9947,-0.22,-5.53,618.2,513.0,45.1,12.8,4.1,1.6,-9.3,-0.1,2.3,127.0,,,,,,,,,,
792,SIR_WIND_GRANDIN_20080422_01,Wind,,2008-04-22T12:00Z,,2008-04-28T16:00Z,2008-04-23T22:00Z,0.9962,-0.24,-4.97,706.8,511.1,73.4,15.5,4.9,2.0,-10.1,0.1,2.7,148.0,,,,,,,,,,
793,SIR_WIND_GRANDIN_20080430_01,Wind,,2008-04-30T14:00Z,,2008-05-09T06:00Z,2008-05-06T00:23Z,0.9979,-0.24,-4.19,675.0,513.5,61.3,10.1,4.5,1.5,-8.8,-0.1,2.5,208.0,,,,,,,,,,
794,SIR_WIND_GRANDIN_20080519_01,Wind,,2008-05-19T01:00Z,,2008-05-25T09:00Z,2008-05-21T13:38Z,1.0012,-0.19,-2.14,651.3,488.9,72.0,9.5,4.8,1.5,-7.3,0.1,2.4,152.0,,,,,,,,,,
795,SIR_WIND_GRANDIN_20080528_01,Wind,,2008-05-28T00:00Z,,2008-06-04T07:00Z,2008-05-31T07:40Z,1.0025,-0.13,-1.07,694.3,526.5,57.0,12.6,4.7,1.6,-8.4,0.0,2.2,175.0,,,,,,,,,,
796,SIR_WIND_GRANDIN_20080606_01,Wind,,2008-06-06T03:00Z,,2008-06-08T23:00Z,2008-06-07T15:56Z,1.0036,-0.07,0.04,531.7,455.6,42.8,9.6,5.1,1.4,-7.3,-0.2,2.3,68.0,,,,,,,,,,
797,SIR_WIND_GRANDIN_20080614_01,Wind,,2008-06-14T11:00Z,,2008-06-19T19:00Z,2008-06-17T02:59Z,1.0045,-0.0,1.05,792.4,616.8,80.5,17.8,4.5,2.8,-17.4,0.2,3.0,128.0,,,,,,,,,,
798,SIR_WIND_GRANDIN_20080619_01,Wind,,2008-06-19T19:00Z,,2008-06-21T23:00Z,2008-06-20T09:56Z,1.005,0.04,1.69,629.9,529.7,38.1,8.8,3.8,1.3,-7.2,0.1,1.8,52.0,,,,,,,,,,
799,SIR_WIND_GRANDIN_20080624_01,Wind,,2008-06-24T19:00Z,,2008-07-01T05:00Z,2008-06-27T18:35Z,1.0054,0.08,2.27,1253.6,518.4,90.2,15.3,4.8,2.0,-10.5,0.2,2.5,154.0,,,,,,,,,,
800,SIR_WIND_GRANDIN_20080710_01,Wind,,2008-07-10T13:00Z,,2008-07-18T02:00Z,2008-07-13T22:31Z,1.0061,0.18,3.98,732.8,550.8,111.9,15.7,4.3,2.4,-11.0,0.1,2.9,181.0,,,,,,,,,,
801,SIR_WIND_GRANDIN_20080720_01,Wind,,2008-07-20T14:00Z,,2008-07-25T02:00Z,2008-07-23T13:39Z,,,,676.1,488.7,119.1,11.6,4.6,1.9,-9.7,0.0,2.4,108.0,,,,,,,,,,
802,SIR_WIND_GRANDIN_20080808_01,Wind,,2008-08-08T23:00Z,,2008-08-13T18:00Z,2008-08-10T16:45Z,1.0047,0.23,6.33,689.0,564.7,72.4,21.7,5.0,3.6,-14.4,-0.1,2.9,115.0,,,,,,,,,,
803,SIR_WIND_GRANDIN_20080816_01,Wind,,2008-08-16T18:00Z,,2008-08-20T21:00Z,2008-08-18T15:10Z,1.0036,0.2,6.72,692.3,481.5,96.2,12.1,4.3,1.8,-10.4,0.1,2.3,99.0,,,,,,,,,,
804,SIR_WIND_GRANDIN_20080903_01,Wind,,2008-09-03T02:00Z,,2008-09-10T12:00Z,2008-09-07T09:07Z,1.0001,0.08,7.18,665.0,521.5,60.1,15.3,5.1,2.8,-12.7,-0.1,3.2,178.0,,,,,,,,,,
805,SIR_WIND_GRANDIN_20080914_01,Wind,,2008-09-14T17:00Z,,2008-09-17T05:00Z,2008-09-15T20:31Z,0.9972,-0.02,7.16,616.4,497.9,74.7,15.6,4.9,2.9,-12.5,0.2,2.7,60.0,,,,,,,,,,
806,SIR_WIND_GRANDIN_20080930_01,Wind,,2008-09-30T11:00Z,,2008-10-06T11:00Z,2008-10-02T21:46Z,0.9927,-0.16,6.7,763.4,565.0,85.0,10.4,4.7,1.6,-7.8,-0.5,2.1,144.0,,,,,,,,,,
807,SIR_WIND_GRANDIN_20081010_01,Wind,,2008-10-10T14:00Z,,2008-10-13T19:00Z,2008-10-12T03:10Z,,,,579.6,463.3,86.8,17.3,5.0,2.8,-16.7,0.2,3.0,77.0,,,,,,,,,,
808,SIR_WIND_GRANDIN_20081026_01,Wind,,2008-10-26T02:00Z,,2008-11-01T18:00Z,2008-10-29T18:59Z,0.9847,-0.24,4.96,750.6,504.6,135.9,14.6,4.9,2.2,-8.9,-0.1,2.3,160.0,,,,,,,,,,
809,SIR_WIND_GRANDIN_20081106_01,Wind,,2008-11-06T20:00Z,,2008-11-09T15:00Z,2008-11-08T20:18Z,0.981,-0.22,3.8,601.8,473.1,87.7,12.1,5.7,2.3,-9.8,0.7,3.4,67.0,,,,,,,,,,
810,SIR_WIND_GRANDIN_20081115_01,Wind,,2008-11-15T14:00Z,,2008-11-17T00:00Z,2008-11-16T13:03Z,0.9786,-0.17,2.81,533.3,437.2,63.3,14.3,5.8,2.9,-12.9,-0.5,4.2,34.0,,,,,,,,,,
811,SIR_WIND_GRANDIN_20081124_01,Wind,,2008-11-24T22:00Z,,2008-11-29T04:00Z,2008-11-26T21:44Z,0.9764,-0.11,1.68,679.6,532.1,72.7,23.2,5.2,4.0,-19.0,-0.4,3.0,102.0,,,,,,,,,,
812,SIR_WIND_GRANDIN_20081222_01,Wind,,2008-12-22T10:00Z,,2008-12-25T19:00Z,2008-12-23T13:21Z,0.9729,0.12,-1.84,578.0,468.4,67.2,12.0,5.1,2.2,-10.0,-0.0,2.8,81.0,,,,,,,,,,
813,SIR_WIND_GRANDIN_20081230_01,Wind,,2008-12-30T21:00Z,,2009-01-01T14:00Z,2008-12-31T15:34Z,0.9729,0.17,-2.88,549.6,483.7,40.0,16.0,6.0,2.5,-15.5,-0.4,3.1,41.0,,,,,,,,,,
814,SIR_WIND_GRANDIN_20090211_01,Wind,,2009-02-11T14:00Z,,2009-02-16T17:00Z,2009-02-15T09:28Z,0.9785,0.18,-6.72,610.9,416.0,104.4,18.4,4.1,2.5,-14.2,-0.2,2.3,123.0,,,,,,,,,,
815,SIR_WIND_GRANDIN_20090226_01,Wind,,2009-02-26T20:00Z,,2009-03-01T06:00Z,2009-02-27T21:28Z,0.9819,0.06,-7.24,706.1,540.1,84.7,10.2,3.7,1.9,-7.5,0.6,2.4,58.0,,,,,,,,,,
816,SIR_WIND_GRANDIN_20090311_01,Wind,,2009-03-11T22:00Z,,2009-03-15T23:00Z,2009-03-14T21:19Z,0.9852,-0.05,-7.27,1008.3,473.5,79.4,18.7,6.1,4.1,-13.0,1.3,4.3,97.0,,,,,,,,,,
817,SIR_WIND_GRANDIN_20090408_01,Wind,,2009-04-08T17:00Z,,2009-04-12T23:00Z,2009-04-11T23:02Z,0.9924,-0.23,-6.09,577.9,484.6,56.1,10.4,3.9,1.5,-6.1,0.2,1.9,102.0,,,,,,,,,,
818,SIR_WIND_GRANDIN_20090416_01,Wind,,2009-04-16T00:00Z,,2009-04-19T20:00Z,2009-04-18T13:54Z,0.9942,-0.24,-5.54,553.1,431.7,65.8,11.8,5.5,2.5,-9.1,-0.2,2.6,92.0,,,,,,,,,,
819,SIR_WIND_GRANDIN_20090505_01,Wind,,2009-05-05T23:00Z,,2009-05-09T22:00Z,2009-05-08T04:24Z,0.9984,-0.2,-3.63,532.5,449.6,49.1,8.0,4.3,1.3,-5.5,0.1,1.8,95.0,,,,,,,,,,
820,SIR_WIND_GRANDIN_20090628_01,Wind,,2009-06-28T12:00Z,,2009-07-01T03:00Z,2009-06-29T15:10Z,1.006,0.17,2.66,579.1,478.8,55.1,11.9,4.5,2.5,-11.7,-1.4,3.1,63.0,,,,,,,,,,
821,SIR_WIND_GRANDIN_20090713_01,Wind,,2009-07-13T09:00Z,,2009-07-15T16:00Z,2009-07-14T02:12Z,1.0066,0.24,4.22,571.4,479.8,46.8,11.9,4.4,2.3,-10.7,-0.1,2.9,55.0,,,,,,,,,,
822,SIR_WIND_GRANDIN_20090721_01,Wind,,2009-07-21T23:00Z,,2009-07-25T23:00Z,2009-07-24T10:35Z,1.0065,0.24,5.0,647.7,483.7,61.7,18.4,5.4,3.2,-16.7,-0.9,3.5,96.0,,,,,,,,,,
823,SIR_WIND_GRANDIN_20090804_01,Wind,,2009-08-04T16:00Z,,2009-08-07T17:00Z,2009-08-06T11:52Z,1.0055,0.21,6.04,525.3,422.9,59.2,14.4,6.1,2.9,-13.5,1.4,4.5,73.0,,,,,,,,,,
824,SIR_WIND_GRANDIN_20090817_01,Wind,,2009-08-17T12:00Z,,2009-08-23T19:00Z,2009-08-21T09:02Z,1.0037,0.14,6.73,559.9,425.9,82.2,12.1,4.7,2.1,-8.8,-0.3,2.7,151.0,,,,,,,,,,
825,SIR_WIND_GRANDIN_20091119_01,Wind,,2009-11-19T15:00Z,,2009-11-22T21:00Z,2009-11-21T13:16Z,0.9774,-0.08,2.36,577.0,448.0,78.8,11.4,5.1,2.0,-8.3,-0.2,2.4,78.0,,,,,,,,,,
826,SIR_WIND_GRANDIN_20100110_01,Wind,,2010-01-10T14:00Z,,2010-01-11T20:00Z,2010-01-11T16:29Z,0.9741,0.25,-4.09,536.9,353.6,71.6,14.0,6.3,2.8,-8.9,-0.3,2.4,30.0,,,,,,,,,,
827,SIR_WIND_GRANDIN_20100120_01,Wind,,2010-01-20T09:00Z,,2010-01-21T11:00Z,2010-01-20T22:53Z,0.9751,0.23,-5.08,552.9,454.0,60.3,17.3,5.9,3.1,-14.1,-1.3,3.6,26.0,,,,,,,,,,
828,SIR_WIND_GRANDIN_20100201_01,Wind,,2010-02-01T05:00Z,,2010-02-04T04:00Z,2010-02-03T02:40Z,0.9768,0.19,-6.07,588.8,477.8,49.3,8.3,5.1,1.2,-7.3,0.2,2.6,71.0,,,,,,,,,,
829,SIR_WIND_GRANDIN_20100309_01,Wind,,2010-03-09T15:00Z,,2010-03-13T04:00Z,2010-03-12T02:23Z,0.9844,-0.12,-7.29,576.0,453.7,60.4,9.6,5.4,1.5,-6.2,0.9,2.5,85.0,,,,,,,,,,
830,SIR_WIND_GRANDIN_20100331_01,Wind,,2010-03-31T22:00Z,,2010-04-09T08:00Z,2010-04-05T13:41Z,0.99,-0.24,-6.58,834.9,535.5,86.4,20.6,5.8,2.5,-15.5,0.0,3.6,202.0,,,,,,,,,,
831,SIR_WIND_GRANDIN_20100414_01,Wind,,2010-04-14T11:00Z,,2010-04-16T09:00Z,2010-04-15T02:11Z,0.9932,-0.24,-5.67,563.9,464.1,33.4,14.6,5.8,2.6,-12.4,0.3,4.1,46.0,,,,,,,,,,
832,SIR_WIND_GRANDIN_20100502_01,Wind,,2010-05-02T02:00Z,,2010-05-08T19:00Z,2010-05-03T13:39Z,0.997,-0.17,-4.05,764.6,564.9,86.0,20.5,4.7,2.8,-15.6,0.0,3.0,161.0,,,,,,,,,,
833,SIR_WIND_GRANDIN_20100519_01,Wind,,2010-05-19T03:00Z,,2010-05-21T08:00Z,2010-05-20T01:08Z,1.0005,-0.05,-2.16,549.9,452.7,45.3,17.0,7.3,2.5,-12.8,0.4,3.8,53.0,,,,,,,,,,
834,SIR_WIND_GRANDIN_20100529_01,Wind,,2010-05-29T20:00Z,,2010-06-02T16:00Z,2010-05-30T23:31Z,1.0024,0.04,-0.88,679.7,500.1,67.8,15.8,6.3,2.6,-10.8,-0.4,3.5,92.0,,,,,,,,,,
835,SIR_WIND_GRANDIN_20100612_01,Wind,,2010-06-12T22:00Z,,2010-06-19T03:00Z,2010-06-17T09:37Z,1.0047,0.14,0.82,604.6,461.3,72.9,11.7,4.8,1.9,-7.7,-0.1,2.2,149.0,,,,,,,,,,
836,SIR_WIND_GRANDIN_20100624_01,Wind,,2010-06-24T13:00Z,,2010-07-05T18:00Z,2010-06-30T06:41Z,1.0061,0.21,2.18,743.6,523.3,92.3,12.0,4.7,1.9,-10.8,-0.2,2.4,269.0,,,,,,,,,,
837,SIR_WIND_GRANDIN_20100725_01,Wind,,2010-07-25T01:00Z,,2010-08-02T07:00Z,2010-07-28T16:38Z,1.0068,0.21,5.22,727.7,535.8,81.8,9.3,4.1,1.4,-6.7,-0.2,2.1,198.0,,,,,,,,,,
838,SIR_WIND_GRANDIN_20100823_01,Wind,,2010-08-23T00:00Z,,2010-08-29T23:00Z,2010-08-25T08:07Z,1.0027,0.0,6.92,722.2,566.8,128.5,22.6,4.0,2.5,-9.5,0.2,2.5,167.0,,,,,,,,,,
839,SIR_WIND_GRANDIN_20100905_01,Wind,,2010-09-05T17:00Z,,2010-09-07T18:00Z,2010-09-07T16:07Z,0.9996,-0.12,7.2,533.3,385.8,45.6,9.1,6.1,1.2,-7.8,-0.4,2.7,49.0,,,,,,,,,,
840,SIR_WIND_GRANDIN_20100922_01,Wind,,2010-09-22T23:00Z,,2010-09-26T01:00Z,2010-09-23T03:04Z,0.9946,-0.22,7.03,761.7,482.6,90.2,13.7,5.6,3.0,-8.9,-0.3,3.2,74.0,,,,,,,,,,
841,SIR_WIND_GRANDIN_20101022_01,Wind,,2010-10-22T09:00Z,,2010-10-28T06:00Z,2010-10-23T15:54Z,0.985,-0.2,5.35,710.7,578.2,72.4,10.5,4.9,1.8,-8.2,-0.3,2.6,141.0,,,,,,,,,,
842,SIR_WIND_GRANDIN_20101110_01,Wind,,2010-11-10T12:00Z,,2010-11-13T16:00Z,2010-11-12T14:22Z,0.9794,-0.07,3.46,557.1,433.4,72.7,12.2,6.5,2.4,-11.3,-0.0,4.1,76.0,,,,,,,,,,
843,SIR_WIND_GRANDIN_20101118_01,Wind,,2010-11-18T04:00Z,,2010-11-19T09:00Z,2010-11-18T17:44Z,0.9776,-0.01,2.56,599.6,512.8,46.4,9.5,4.4,2.1,-7.2,-0.2,2.2,29.0,,,,,,,,,,
844,SIR_WIND_GRANDIN_20101212_01,Wind,,2010-12-12T00:00Z,,2010-12-16T20:00Z,2010-12-14T13:23Z,0.9742,0.18,-0.47,718.1,499.9,101.7,13.1,5.3,1.8,-8.9,-0.2,2.4,116.0,,,,,,,,,,
845,SIR_WIND_GRANDIN_20110106_01,Wind,,2011-01-06T15:00Z,,2011-01-13T13:00Z,2011-01-08T12:01Z,0.9742,0.24,-3.64,691.5,530.1,69.4,18.2,4.5,1.8,-16.6,-0.1,2.3,166.0,,,,,,,,,,
846,SIR_WIND_GRANDIN_20110116_01,Wind,,2011-01-16T09:00Z,,2011-01-17T22:00Z,2011-01-17T08:33Z,0.975,0.21,-4.69,536.8,478.7,27.8,6.9,4.1,1.2,-4.8,-0.3,1.9,37.0,,,,,,,,,,
847,SIR_WIND_GRANDIN_20110131_01,Wind,,2011-01-31T10:00Z,,2011-02-02T06:00Z,2011-02-01T22:31Z,0.9768,0.12,-6.0,557.4,385.3,93.8,13.8,7.2,2.5,-9.9,0.5,3.3,44.0,,,,,,,,,,
848,SIR_WIND_GRANDIN_20110204_01,Wind,,2011-02-04T01:00Z,,2011-02-07T08:00Z,2011-02-05T05:07Z,0.9773,0.09,-6.26,676.9,515.5,84.5,23.3,5.8,4.1,-19.1,-0.7,3.8,79.0,,,,,,,,,,
849,SIR_WIND_GRANDIN_20110214_01,Wind,,2011-02-14T14:00Z,,2011-02-15T15:00Z,2011-02-15T11:21Z,0.9792,-0.01,-6.84,516.1,423.2,54.5,21.7,9.0,5.3,-17.8,0.3,5.5,25.0,,,,,,,,,,
850,SIR_WIND_GRANDIN_20110301_01,Wind,,2011-03-01T01:00Z,,2011-03-06T22:00Z,2011-03-02T04:43Z,0.9822,-0.13,-7.25,714.4,547.4,89.5,17.4,5.1,3.1,-12.9,0.4,3.3,141.0,,,,,,,,,,
851,SIR_WIND_GRANDIN_20110310_01,Wind,,2011-03-10T06:00Z,,2011-03-15T12:00Z,2011-03-14T08:51Z,,,,640.7,491.9,83.3,16.7,6.4,2.6,-16.4,-0.7,4.0,126.0,,,,,,,,,,
852,SIR_WIND_GRANDIN_20110322_01,Wind,,2011-03-22T09:00Z,,2011-03-24T01:00Z,2011-03-23T11:30Z,0.9872,-0.24,-7.0,557.5,437.6,59.7,12.6,8.0,1.7,-9.1,-0.3,3.7,40.0,,,,,,,,,,
853,SIR_WIND_GRANDIN_20110331_01,Wind,,2011-03-31T21:00Z,,2011-04-08T04:00Z,2011-04-02T21:36Z,0.9894,-0.24,-6.58,728.8,508.4,79.6,16.4,6.0,2.9,-12.5,0.3,3.3,175.0,,,,,,,,,,
854,SIR_WIND_GRANDIN_20110411_01,Wind,,2011-04-11T04:00Z,,2011-04-14T11:00Z,2011-04-12T18:54Z,0.9918,-0.22,-5.92,641.5,486.5,73.6,17.1,6.5,2.9,-12.0,-0.1,3.7,79.0,,,,,,,,,,
855,SIR_WIND_GRANDIN_20110417_01,Wind,,2011-04-17T09:00Z,,2011-04-21T08:00Z,2011-04-20T08:37Z,0.9933,-0.19,-5.44,575.5,405.0,69.8,16.8,5.7,2.9,-15.2,-0.4,3.1,95.0,,,,,,,,,,
856,SIR_WIND_GRANDIN_20110423_01,Wind,,2011-04-23T08:00Z,,2011-04-25T22:00Z,2011-04-25T06:41Z,0.9946,-0.16,-4.91,570.0,439.4,48.6,10.0,6.5,2.0,-7.6,-1.1,2.0,62.0,,,,,,,,,,
857,SIR_WIND_GRANDIN_20110429_01,Wind,,2011-04-29T14:00Z,,2011-05-04T19:00Z,2011-05-02T12:48Z,0.9961,-0.12,-4.32,747.8,599.2,75.8,18.5,5.1,2.7,-16.6,0.3,2.9,125.0,,,,,,,,,,
858,SIR_WIND_GRANDIN_20110514_01,Wind,,2011-05-14T14:00Z,,2011-05-18T15:00Z,2011-05-17T07:25Z,0.9994,-0.0,-2.7,625.7,490.6,75.6,12.9,6.6,2.6,-9.5,0.3,2.9,97.0,,,,,,,,,,
859,SIR_WIND_GRANDIN_20110611_01,Wind,,2011-06-11T08:00Z,,2011-06-15T23:00Z,2011-06-14T08:09Z,1.0049,0.19,0.59,583.6,469.2,41.7,10.7,5.6,1.6,-8.4,0.3,2.8,111.0,,,,,,,,,,
860,SIR_WIND_GRANDIN_20110620_01,Wind,,2011-06-20T14:00Z,,2011-06-27T12:00Z,2011-06-23T03:30Z,1.0062,0.23,1.69,698.2,524.6,78.5,11.9,4.8,1.8,-8.5,-0.5,2.4,166.0,,,,,,,,,,
861,SIR_WIND_GRANDIN_20110709_01,Wind,,2011-07-09T04:00Z,,2011-07-15T09:00Z,2011-07-12T13:47Z,1.0075,0.23,3.72,748.9,514.6,93.0,13.7,5.5,2.3,-8.6,0.4,2.8,149.0,,,,,,,,,,
862,SIR_WIND_GRANDIN_20110718_01,Wind,,2011-07-18T23:00Z,,2011-07-24T14:00Z,2011-07-21T04:24Z,1.0074,0.19,4.66,756.4,591.8,77.0,11.2,4.7,2.2,-8.5,-0.2,2.3,135.0,,,,,,,,,,
863,SIR_WIND_GRANDIN_20110724_01,Wind,,2011-07-24T20:00Z,,2011-07-27T06:00Z,2011-07-25T18:30Z,1.0071,0.16,5.16,645.4,504.5,46.6,8.2,4.8,1.4,-6.8,-0.1,2.3,58.0,,,,,,,,,,
864,SIR_WIND_GRANDIN_20110729_01,Wind,,2011-07-29T05:00Z,,2011-08-02T15:00Z,2011-07-31T23:41Z,1.0067,0.13,5.51,741.0,500.5,116.4,14.4,5.9,2.6,-11.7,-0.0,3.2,106.0,,,,,,,,,,
865,SIR_WIND_GRANDIN_20110813_01,Wind,,2011-08-13T19:00Z,,2011-08-16T13:00Z,2011-08-16T07:32Z,1.0046,-0.01,6.51,623.3,444.0,61.6,11.0,6.1,1.8,-8.1,-1.2,2.7,66.0,,,,,,,,,,
866,SIR_WIND_GRANDIN_20110823_01,Wind,,2011-08-23T03:00Z,,2011-08-25T08:00Z,2011-08-24T04:30Z,1.0028,-0.09,6.91,594.1,485.9,60.8,10.5,5.8,2.2,-7.9,0.3,2.7,53.0,,,,,,,,,,
867,SIR_WIND_GRANDIN_20110828_01,Wind,,2011-08-28T15:00Z,,2011-08-29T19:00Z,2011-08-29T02:41Z,1.0015,-0.13,7.07,557.2,471.6,48.1,9.0,5.1,2.1,-7.3,0.3,2.4,28.0,,,,,,,,,,
868,SIR_WIND_GRANDIN_20111001_01,Wind,,2011-10-01T02:00Z,,2011-10-02T20:00Z,2011-10-01T15:01Z,0.9916,-0.24,6.76,581.1,496.8,36.5,7.0,4.2,1.0,-6.4,-0.1,2.3,42.0,,,,,,,,,,
869,SIR_WIND_GRANDIN_20120112_01,Wind,,2012-01-12T16:00Z,,2012-01-13T18:00Z,2012-01-13T05:26Z,0.975,0.19,-4.29,577.7,477.4,42.2,10.0,5.0,2.3,-7.2,0.5,2.5,26.0,,,,,,,,,,
870,SIR_WIND_GRANDIN_20120121_01,Wind,,2012-01-21T15:00Z,,2012-01-26T10:00Z,2012-01-24T15:42Z,0.9757,0.12,-5.17,745.0,460.0,94.4,30.9,9.3,5.8,-27.7,0.7,6.1,115.0,,,,,,,,,,
871,SIR_WIND_GRANDIN_20120206_01,Wind,,2012-02-06T22:00Z,,2012-02-08T16:00Z,2012-02-07T18:38Z,0.9778,-0.03,-6.42,531.7,460.0,32.4,8.6,5.5,1.7,-6.9,-0.5,2.9,42.0,,,,,,,,,,
872,SIR_WIND_GRANDIN_20120218_01,Wind,,2012-02-18T15:00Z,,2012-02-21T13:00Z,2012-02-20T06:29Z,0.9799,-0.13,-6.99,591.7,461.9,61.9,14.5,5.8,2.2,-12.6,-0.3,3.8,70.0,,,,,,,,,,
873,SIR_WIND_GRANDIN_20120222_01,Wind,,2012-02-22T00:00Z,,2012-02-23T09:00Z,2012-02-22T14:57Z,0.9805,-0.15,-7.1,577.4,482.5,52.3,13.1,5.9,2.2,-12.7,1.1,2.8,33.0,,,,,,,,,,
874,SIR_WIND_GRANDIN_20120312_01,Wind,,2012-03-12T07:00Z,,2012-03-20T03:00Z,2012-03-15T18:43Z,0.9847,-0.24,-7.22,821.2,590.5,83.9,29.2,5.8,3.0,-24.0,-0.3,3.0,188.0,,,,,,,,,,
875,SIR_WIND_GRANDIN_20120411_01,Wind,,2012-04-11T06:00Z,,2012-04-15T14:00Z,2012-04-13T08:36Z,0.9916,-0.17,-5.85,683.1,488.7,100.3,15.0,5.4,3.1,-11.9,1.0,2.9,104.0,,,,,,,,,,
876,SIR_WIND_GRANDIN_20120508_01,Wind,,2012-05-08T06:00Z,,2012-05-13T08:00Z,2012-05-10T04:08Z,0.9982,0.04,-3.32,679.4,521.6,92.3,19.2,5.9,3.2,-14.0,0.4,3.8,122.0,,,,,,,,,,
877,SIR_WIND_GRANDIN_20120521_01,Wind,,2012-05-21T18:00Z,,2012-05-25T13:00Z,2012-05-23T08:34Z,1.0014,0.14,-1.78,677.3,503.4,89.8,14.5,6.1,3.5,-11.3,0.1,3.2,91.0,,,,,,,,,,
878,SIR_WIND_GRANDIN_20120603_01,Wind,,2012-06-03T21:00Z,,2012-06-09T14:00Z,2012-06-06T09:55Z,1.0042,0.21,-0.22,776.8,593.8,100.8,16.5,5.6,3.0,-11.6,0.4,2.7,137.0,,,,,,,,,,
879,SIR_WIND_GRANDIN_20120625_01,Wind,,2012-06-25T10:00Z,,2012-06-28T06:00Z,2012-06-28T01:19Z,1.0072,0.23,2.31,523.0,420.7,38.4,11.4,5.8,1.5,-8.7,0.4,3.0,68.0,,,,,,,,,,
880,SIR_WIND_GRANDIN_20120629_01,Wind,,2012-06-29T11:00Z,,2012-07-06T00:00Z,2012-07-02T03:17Z,1.0075,0.22,2.75,724.1,553.9,88.8,15.0,5.7,2.2,-12.1,0.2,3.4,157.0,,,,,,,,,,
881,SIR_WIND_GRANDIN_20120813_01,Wind,,2012-08-13T08:00Z,,2012-08-17T04:00Z,2012-08-16T10:21Z,1.0045,-0.1,6.52,532.4,467.7,21.2,10.3,5.1,1.4,-7.4,-0.7,3.1,92.0,,,,,,,,,,
882,SIR_WIND_GRANDIN_20120819_01,Wind,,2012-08-19T03:00Z,,2012-08-21T06:00Z,2012-08-20T00:05Z,1.0033,-0.15,6.79,615.4,519.4,57.5,12.9,6.0,3.0,-10.2,1.3,3.6,51.0,,,,,,,,,,
883,SIR_WIND_GRANDIN_20120824_01,Wind,,2012-08-24T10:00Z,,2012-08-28T16:00Z,2012-08-26T22:47Z,1.0021,-0.18,6.99,826.1,522.4,81.9,13.2,5.3,1.5,-7.3,-0.3,2.6,102.0,,,,,,,,,,
884,SIR_WIND_GRANDIN_20120919_01,Wind,,2012-09-19T05:00Z,,2012-09-21T03:00Z,2012-09-20T13:59Z,0.9948,-0.24,7.14,590.7,453.5,78.1,12.5,6.3,2.9,-10.1,0.2,3.6,46.0,,,,,,,,,,
885,SIR_WIND_GRANDIN_20121008_01,Wind,,2012-10-08T03:00Z,,2012-10-11T06:00Z,2012-10-10T01:53Z,0.9885,-0.17,6.37,572.3,443.4,63.3,17.6,10.8,4.3,-16.3,-4.4,7.0,75.0,,,,,,,,,,
886,SIR_WIND_GRANDIN_20121016_01,Wind,,2012-10-16T16:00Z,,2012-10-19T10:00Z,2012-10-18T09:46Z,0.9858,-0.11,5.78,666.3,489.1,70.8,9.3,4.8,1.7,-7.2,-0.3,2.6,66.0,,,,,,,,,,
887,SIR_WIND_GRANDIN_20121106_01,Wind,,2012-11-06T18:00Z,,2012-11-08T05:00Z,2012-11-07T15:31Z,0.9801,0.07,3.8,516.7,424.0,65.2,14.2,6.6,2.3,-12.5,-0.0,3.9,35.0,,,,,,,,,,
888,SIR_WIND_GRANDIN_20130111_01,Wind,,2013-01-11T15:00Z,,2013-01-15T11:00Z,2013-01-14T04:10Z,0.9751,0.12,-4.26,589.7,433.3,74.8,10.2,5.2,1.6,-8.4,-0.8,2.7,92.0,,,,,,,,,,
889,SIR_WIND_GRANDIN_20130124_01,Wind,,2013-01-24T19:00Z,,2013-01-27T13:00Z,2013-01-26T21:51Z,0.9762,-0.01,-5.51,551.0,412.8,83.2,17.6,7.4,3.7,-13.3,0.6,5.0,66.0,,,,,,,,,,
890,SIR_WIND_GRANDIN_20130228_01,Wind,,2013-02-28T04:00Z,,2013-03-03T14:00Z,2013-03-01T20:12Z,0.9817,-0.24,-7.22,684.3,481.8,102.2,17.9,6.7,3.1,-12.8,0.1,3.9,82.0,,,,,,,,,,
891,SIR_WIND_GRANDIN_20130326_01,Wind,,2013-03-26T19:00Z,,2013-03-28T07:00Z,2013-03-27T20:11Z,0.9874,-0.2,-6.78,564.8,441.9,60.0,12.1,6.7,2.5,-8.9,-0.2,3.0,36.0,,,,,,,,,,
892,SIR_WIND_GRANDIN_20130422_01,Wind,,2013-04-22T18:00Z,,2013-04-27T17:00Z,2013-04-26T16:53Z,0.9942,-0.0,-4.9,622.7,426.6,105.4,23.7,7.0,4.1,-20.2,0.1,4.1,119.0,,,,,,,,,,
