,icmecat_id,sc_insitu,icme_start_time,mo_start_time,mo_end_time,mo_sc_heliodistance,mo_sc_long_heeq,mo_sc_lat_heeq,icme_duration,icme_bmax,icme_bmean,icme_bstd,icme_speed_mean,icme_speed_std,mo_duration,mo_bmax,mo_bmean,mo_bstd,mo_bzmean,mo_bzmin,mo_bzstd,mo_bymean,mo_bystd,mo_speed_mean,mo_speed_std,mo_expansion_speed,mo_pdyn_mean,mo_pdyn_std,mo_density_mean,mo_density_std,mo_temperature_mean,mo_temperature_std,sheath_speed_mean,sheath_speed_std,sheath_density_mean,sheath_density_std,sheath_pdyn_mean,sheath_pdyn_std
0,ICME_Wind_NASA_20070114_01,Wind,2007-01-14T11:31Z,2007-01-14T11:44Z,2007-01-15T07:45Z,0.9729,0.14,-4.43,20.23,14.6,11.4,2.5,361.1,12.9,20.02,14.6,11.4,2.5,1.5,-10.5,4.4,6.9,3.5,361.7,11.8,-35.6,1.1,0.5,5.0,2.1,15652.6,9616.6,310.4,1.2,1.1,0.1,0.2,0.0
1,ICME_Wind_NASA_20070115_01,Wind,2007-01-15T20:49Z,2007-01-15T20:49Z,2007-01-16T04:45Z,0.9731,0.15,-4.57,7.93,10.4,8.0,1.1,531.0,28.7,7.93,10.4,8.0,1.1,0.5,-6.8,3.1,-2.9,2.0,531.0,28.7,-58.6,1.9,0.7,4.1,1.4,97358.1,37602.1,,,,,,
2,ICME_Wind_NASA_20070329_01,Wind,2007-03-29T15:04Z,2007-03-29T15:04Z,2007-03-30T00:03Z,0.99,-0.02,-6.74,8.98,6.1,4.6,1.0,396.4,3.3,8.98,6.1,4.6,1.0,1.6,-5.0,2.4,-3.3,1.5,396.4,3.3,,1.4,0.3,5.2,1.0,16707.4,8263.1,,,,,,
3,ICME_Wind_NASA_20070521_01,Wind,2007-05-21T22:40Z,2007-05-21T22:45Z,2007-05-22T13:25Z,1.002,-0.23,-1.91,14.75,14.0,10.6,1.8,454.5,8.4,14.67,14.0,10.6,1.8,3.8,-7.4,5.0,-3.7,6.0,454.5,8.4,11.5,2.3,0.9,6.7,2.6,41975.6,17102.7,462.5,2.1,1.9,0.2,0.7,0.1
4,ICME_Wind_NASA_20070608_01,Wind,2007-06-08T05:45Z,2007-06-08T05:45Z,2007-06-09T05:15Z,1.004,-0.13,0.19,23.5,9.8,7.8,1.1,362.4,8.4,23.5,9.8,7.8,1.1,1.3,-5.9,4.2,5.3,2.0,362.4,8.4,-20.1,1.6,0.4,7.3,1.9,53830.2,25294.9,,,,,,
5,ICME_Wind_NASA_20071119_01,Wind,2007-11-19T17:22Z,2007-11-20T00:33Z,2007-11-20T11:31Z,0.9781,-0.21,2.37,18.15,19.9,14.1,5.4,454.4,25.6,10.97,19.9,18.2,1.3,-5.8,-18.0,8.2,13.3,4.0,465.3,10.8,-4.5,4.4,3.3,12.4,9.7,25979.3,13532.3,434.3,31.9,24.4,9.2,8.0,7.2
6,ICME_Wind_NASA_20071225_01,Wind,2007-12-25T16:19Z,2007-12-25T16:19Z,2007-12-26T09:35Z,0.9726,0.06,-2.14,17.27,6.0,4.3,1.1,349.7,11.1,17.27,6.0,4.3,1.1,-0.3,-3.3,1.2,3.8,1.0,349.7,11.1,,1.2,0.3,5.9,1.9,10124.6,3825.5,,,,,,
7,ICME_Wind_NASA_20080523_01,Wind,2008-05-23T01:12Z,2008-05-23T01:12Z,2008-05-23T10:47Z,1.0018,-0.17,-1.67,9.58,5.6,5.1,0.3,499.5,14.6,9.58,5.6,5.1,0.3,0.5,-4.2,2.1,-1.5,2.5,499.5,14.6,17.8,1.1,0.1,2.7,0.2,89951.9,21432.1,,,,,,
8,ICME_Wind_NASA_20080903_01,Wind,2008-09-03T16:33Z,2008-09-03T16:33Z,2008-09-04T03:50Z,1.0,0.08,7.18,11.28,13.4,11.4,1.2,467.5,16.7,11.28,13.4,11.4,1.2,0.1,-10.9,6.6,-4.9,5.2,467.5,16.7,-30.8,3.6,1.6,9.7,3.9,67903.7,31450.0,,,,,,
9,ICME_Wind_NASA_20080917_01,Wind,2008-09-17T00:43Z,2008-09-17T03:57Z,2008-09-18T08:09Z,0.9965,-0.04,7.12,31.43,7.0,5.4,1.2,415.0,33.7,28.2,7.0,5.7,0.9,1.4,-3.9,2.0,-0.6,3.3,407.4,26.4,51.2,0.9,0.3,3.5,1.7,15013.6,8779.7,480.0,11.6,2.6,0.8,1.0,0.3
10,ICME_Wind_NASA_20081204_01,Wind,2008-12-04T11:59Z,2008-12-04T16:47Z,2008-12-05T10:47Z,0.9745,-0.03,0.44,22.8,8.3,6.9,0.6,398.2,21.9,18.0,8.3,7.0,0.4,-1.4,-6.1,1.6,-5.1,1.6,389.9,16.1,23.1,1.1,0.3,4.2,0.8,32202.8,22379.1,429.7,7.8,5.3,1.0,1.6,0.3
11,ICME_Wind_NASA_20081217_01,Wind,2008-12-17T03:35Z,2008-12-17T03:35Z,2008-12-17T15:35Z,0.9732,0.08,-1.17,12.0,9.7,8.0,1.4,337.4,8.2,12.0,9.7,8.0,1.4,-2.7,-6.6,2.6,6.5,2.6,337.4,8.2,,0.5,0.5,2.8,2.7,23256.0,9469.9,,,,,,
12,ICME_Wind_NASA_20090102_01,Wind,2009-01-02T02:49Z,2009-01-02T04:48Z,2009-01-02T17:16Z,0.973,0.19,-3.15,14.45,7.8,5.8,1.0,408.2,16.3,12.47,7.8,6.1,0.7,0.2,-3.6,1.2,-3.6,1.8,410.7,15.6,-21.6,0.9,0.4,3.0,1.4,84037.6,37736.2,391.5,8.7,3.3,0.6,0.8,0.1
13,ICME_Wind_NASA_20090126_01,Wind,2009-01-26T05:02Z,2009-01-26T05:02Z,2009-01-26T15:21Z,0.9755,0.24,-5.61,10.32,11.0,9.9,0.9,347.4,14.9,10.32,11.0,9.9,0.9,-3.9,-9.8,4.7,-2.9,6.5,347.4,14.9,27.7,2.2,1.6,10.7,6.8,28387.7,12091.2,,,,,,
14,ICME_Wind_NASA_20090203_01,Wind,2009-02-03T19:21Z,2009-02-04T01:12Z,2009-02-04T19:40Z,0.977,0.22,-6.27,24.32,11.7,9.5,1.6,356.1,13.5,18.47,11.7,9.5,1.6,-2.4,-9.5,5.5,-2.6,6.8,356.2,13.0,24.4,3.2,0.8,15.0,4.1,38796.7,16312.6,355.5,14.9,13.1,6.1,2.7,1.2
15,ICME_Wind_NASA_20090311_01,Wind,2009-03-11T22:04Z,2009-03-12T01:12Z,2009-03-13T01:40Z,0.9852,-0.06,-7.26,27.6,18.7,11.2,3.1,358.7,14.9,24.47,18.7,11.7,3.0,3.6,-13.0,6.7,-4.1,7.4,360.3,14.5,-20.2,2.2,1.5,9.8,5.8,43156.2,28566.6,346.1,10.9,13.2,7.2,2.6,1.2
16,ICME_Wind_NASA_20090405_01,Wind,2009-04-05T16:04Z,2009-04-05T17:02Z,2009-04-06T04:48Z,0.9917,-0.22,-6.29,12.73,5.9,4.7,0.6,402.5,11.5,11.77,5.9,4.7,0.5,-1.0,-2.5,0.4,-1.7,1.0,403.7,10.6,-7.7,0.9,0.2,3.3,0.7,60258.3,22499.8,387.7,11.6,4.7,0.5,1.2,0.2
17,ICME_Wind_NASA_20090422_01,Wind,2009-04-22T11:16Z,2009-04-22T14:09Z,2009-04-22T20:38Z,0.9956,-0.24,-4.97,9.37,4.3,3.4,0.6,391.8,10.8,6.48,4.3,3.7,0.4,-0.1,-3.8,2.6,-1.9,1.5,387.5,9.9,9.6,0.8,0.1,3.3,0.3,43212.7,6424.8,401.2,5.2,3.1,0.1,0.8,0.0
18,ICME_Wind_NASA_20090603_01,Wind,2009-06-03T13:40Z,2009-06-03T20:52Z,2009-06-05T05:31Z,1.0032,-0.0,-0.25,39.85,7.4,5.3,0.9,312.4,10.3,32.65,7.4,5.2,0.9,-1.5,-5.6,2.3,3.8,1.4,311.8,10.9,3.6,1.1,0.2,6.9,1.3,18710.6,8252.5,315.0,7.0,12.8,6.0,2.1,1.0
19,ICME_Wind_NASA_20090627_01,Wind,2009-06-27T11:02Z,2009-06-27T17:59Z,2009-06-28T20:24Z,1.0059,0.17,2.58,33.37,11.9,7.1,1.5,393.1,20.9,26.42,11.9,7.6,1.2,0.8,-11.7,5.4,-1.2,4.6,388.3,19.6,14.7,1.8,1.2,7.0,4.6,25666.8,19850.9,411.2,14.9,7.9,1.5,2.2,0.5
20,ICME_Wind_NASA_20090721_01,Wind,2009-07-21T02:53Z,2009-07-21T04:48Z,2009-07-22T03:36Z,1.0065,0.24,4.94,24.72,17.6,7.8,2.4,317.8,15.6,22.8,17.6,7.9,2.4,-2.9,-16.7,4.6,-2.8,4.8,316.3,15.5,-0.6,1.9,1.2,11.6,7.3,17449.2,5453.9,333.4,4.8,8.8,1.7,1.6,0.3
21,ICME_Wind_NASA_20090910_01,Wind,2009-09-10T10:19Z,2009-09-10T10:19Z,2009-09-10T19:26Z,0.9983,-0.07,7.2,9.12,6.1,4.7,1.0,305.5,3.6,9.12,6.1,4.7,1.0,1.8,-3.4,2.2,-3.3,1.5,305.5,3.6,0.9,1.0,0.3,6.2,2.1,28308.6,10646.6,,,,,,
22,ICME_Wind_NASA_20090930_01,Wind,2009-09-30T00:44Z,2009-09-30T06:59Z,2009-09-30T19:11Z,0.9926,-0.21,6.74,18.45,9.6,7.3,1.6,348.0,8.2,12.2,9.6,7.9,1.2,2.0,-6.4,3.9,5.4,2.6,346.5,8.4,4.9,1.9,0.5,9.3,2.2,25925.7,12857.2,350.9,6.8,12.0,3.4,2.5,0.7
23,ICME_Wind_NASA_20091029_01,Wind,2009-10-29T01:26Z,2009-10-29T01:26Z,2009-10-29T23:45Z,0.9833,-0.22,4.72,22.32,11.3,8.8,2.3,364.0,12.2,22.32,11.3,8.8,2.3,0.8,-7.8,3.9,6.3,4.4,364.0,12.2,-2.6,1.8,0.7,8.1,3.1,20944.2,12701.4,,,,,,
24,ICME_Wind_NASA_20091101_01,Wind,2009-11-01T10:04Z,2009-11-01T10:04Z,2009-11-02T08:21Z,0.9823,-0.2,4.39,22.28,8.6,5.9,1.1,347.4,13.1,22.28,8.6,5.9,1.1,1.2,-5.4,2.1,5.1,1.3,347.4,13.1,13.3,1.6,0.7,8.3,3.8,11649.1,3430.1,,,,,,
25,ICME_Wind_NASA_20091114_01,Wind,2009-11-14T10:47Z,2009-11-14T10:47Z,2009-11-15T11:45Z,0.9786,-0.12,2.98,24.97,8.3,6.7,0.7,334.6,17.7,24.97,8.3,6.7,0.7,-3.4,-6.6,2.0,3.3,1.7,334.6,17.7,-6.6,1.4,0.3,7.8,2.0,34533.3,29526.1,,,,,,
26,ICME_Wind_NASA_20091212_01,Wind,2009-12-12T04:47Z,2009-12-12T19:26Z,2009-12-14T04:47Z,0.9738,0.12,-0.59,48.0,8.2,5.8,1.0,275.3,12.4,33.35,8.2,6.1,0.9,0.1,-6.2,2.8,-5.0,1.6,270.1,10.4,10.6,1.8,0.5,14.5,3.9,13324.6,4557.3,287.0,7.5,13.1,2.8,1.8,0.4
27,ICME_Wind_NASA_20100101_01,Wind,2010-01-01T22:04Z,2010-01-02T00:14Z,2010-01-03T09:07Z,0.9735,0.23,-3.12,35.05,8.2,6.6,0.7,286.9,10.0,32.88,8.2,6.6,0.7,2.1,-5.0,3.9,-3.6,3.2,286.0,9.6,4.1,1.2,0.2,8.5,1.7,24370.7,12818.0,301.7,0.9,9.1,1.1,1.4,0.2
28,ICME_Wind_NASA_20100207_01,Wind,2010-02-07T18:04Z,2010-02-07T19:11Z,2010-02-09T05:42Z,0.9779,0.14,-6.5,35.63,10.9,8.2,1.8,363.0,24.2,34.52,10.9,8.3,1.7,2.8,-4.8,2.7,5.1,3.1,361.6,23.3,36.4,1.4,0.8,6.4,3.9,34566.6,35923.2,406.0,2.1,11.3,1.7,3.1,0.5
29,ICME_Wind_NASA_20100323_01,Wind,2010-03-23T22:29Z,2010-03-23T22:33Z,2010-03-24T15:36Z,0.988,-0.21,-6.95,17.12,6.4,4.5,0.7,292.2,12.0,17.05,6.4,4.6,0.7,-1.4,-5.4,1.9,-2.9,1.1,292.2,12.0,-8.2,1.2,0.6,8.3,3.0,13466.0,4522.7,288.9,2.5,7.4,0.4,1.0,0.0
30,ICME_Wind_NASA_20100405_01,Wind,2010-04-05T07:55Z,2010-04-05T11:59Z,2010-04-06T16:48Z,0.9911,-0.24,-6.31,32.88,20.6,9.7,3.0,646.6,82.8,28.82,20.6,9.0,2.4,-1.4,-8.0,4.3,5.3,3.7,634.3,80.9,90.3,2.9,2.8,3.6,2.8,41586.8,24088.3,734.0,18.1,10.6,2.5,9.6,2.4
31,ICME_Wind_NASA_20100411_01,Wind,2010-04-11T12:20Z,2010-04-11T21:36Z,2010-04-12T14:12Z,0.9926,-0.24,-5.87,25.87,12.4,9.7,1.7,418.3,17.7,16.6,12.4,10.5,1.4,3.5,-9.1,3.8,8.1,2.0,410.9,13.4,4.7,2.9,0.9,10.2,2.6,26652.8,17540.0,431.6,16.6,9.8,1.2,3.0,0.4
32,ICME_Wind_NASA_20100518_01,Wind,2010-05-18T02:23Z,2010-05-18T04:04Z,2010-05-19T07:26Z,1.0003,-0.06,-2.27,29.05,10.9,7.6,1.5,354.6,5.9,27.37,10.9,7.8,1.3,3.4,-6.7,5.3,2.4,3.7,354.8,5.9,0.1,2.0,0.8,9.3,3.7,32808.7,17095.9,351.2,3.4,6.8,0.3,1.4,0.1
33,ICME_Wind_NASA_20100528_01,Wind,2010-05-28T01:55Z,2010-05-28T19:12Z,2010-05-29T17:59Z,1.0022,0.03,-1.01,40.07,14.6,10.3,3.6,360.7,14.1,22.78,14.6,13.3,0.9,-7.8,-13.9,6.0,4.1,6.9,353.9,13.2,19.1,1.4,0.7,6.7,3.0,40071.5,25215.9,369.8,9.3,19.6,4.4,4.5,1.0
34,ICME_Wind_NASA_20100621_01,Wind,2010-06-21T03:35Z,2010-06-21T06:28Z,2010-06-22T12:43Z,1.0057,0.19,1.8,33.13,7.6,5.9,0.8,364.9,19.3,30.25,7.6,6.1,0.7,2.4,-3.2,1.9,-3.6,2.1,361.5,16.5,37.8,1.2,0.6,5.7,3.3,17661.5,11148.5,401.2,3.4,10.1,3.6,2.7,0.9
35,ICME_Wind_NASA_20100803_01,Wind,2010-08-03T17:05Z,2010-08-04T02:52Z,2010-08-05T00:57Z,1.0059,0.16,5.97,31.87,18.6,10.7,3.3,557.5,30.5,22.08,18.6,10.5,3.6,-1.9,-10.0,6.2,5.4,6.1,547.1,29.6,30.1,4.1,2.7,8.0,4.8,48512.5,63054.1,580.4,16.8,10.5,2.0,5.9,1.2
36,ICME_Wind_NASA_20100915_01,Wind,2010-09-15T02:24Z,2010-09-15T02:24Z,2010-09-16T11:59Z,0.997,-0.19,7.18,33.58,11.5,7.3,1.9,370.8,21.4,33.58,11.5,7.3,1.9,3.6,-9.8,3.7,1.3,3.9,370.8,21.4,-12.2,1.7,0.7,7.3,2.6,37970.7,19810.3,,,,,,
37,ICME_Wind_NASA_20100925_01,Wind,2010-09-25T11:45Z,2010-09-25T13:11Z,2010-09-26T08:09Z,0.9938,-0.23,6.95,20.4,3.7,2.8,0.6,479.8,46.7,18.97,3.7,2.9,0.5,-1.2,-3.4,1.0,1.3,0.7,472.8,40.6,60.8,0.7,0.2,1.9,0.7,44307.2,21449.2,570.8,12.3,1.3,0.2,0.7,0.1
38,ICME_Wind_NASA_20101011_01,Wind,2010-10-11T05:45Z,2010-10-11T05:45Z,2010-10-11T18:28Z,0.9887,-0.24,6.18,12.72,14.4,10.9,1.9,354.3,7.2,12.72,14.4,10.9,1.9,-4.8,-13.0,7.1,-1.9,5.1,354.3,7.2,-0.8,3.9,1.5,18.4,6.8,42804.5,19800.3,,,,,,
39,ICME_Wind_MOESTL_20101030_01,Wind,2010-10-30T09:16Z,2010-10-30T16:00Z,2010-10-30T20:33Z,0.9824,-0.15,4.6,11.28,6.5,4.6,0.9,379.7,6.8,4.55,6.5,5.3,0.6,1.0,-0.1,0.4,3.0,1.5,379.3,3.3,-0.7,2.5,0.2,10.4,1.0,50265.9,9940.4,379.9,8.4,8.9,1.2,2.1,0.3
40,ICME_Wind_NASA_20101031_01,Wind,2010-10-31T02:09Z,2010-10-31T05:16Z,2010-11-01T20:38Z,0.9822,-0.15,4.54,42.48,11.9,8.4,1.4,343.3,20.8,39.37,11.9,8.6,1.2,4.5,-5.1,2.6,2.4,4.8,341.6,20.4,28.1,1.5,0.6,7.6,2.6,23467.5,8911.0,365.5,9.7,19.8,2.8,4.4,0.7
41,ICME_Wind_NASA_20101219_01,Wind,2010-12-19T20:35Z,2010-12-19T22:33Z,2010-12-20T22:04Z,0.9739,0.22,-1.49,25.48,9.6,7.1,1.0,385.0,14.3,23.52,9.6,7.3,0.8,-1.6,-8.2,3.8,-1.0,4.5,385.1,14.8,1.1,2.0,1.2,8.0,4.8,59256.3,38708.5,383.2,5.3,16.0,2.9,4.0,0.8
42,ICME_Wind_NASA_20110124_01,Wind,2011-01-24T06:43Z,2011-01-24T10:33Z,2011-01-25T22:04Z,0.9759,0.17,-5.44,39.35,8.2,6.0,1.3,347.9,26.8,35.52,8.2,6.2,1.2,-2.6,-4.9,2.2,-1.3,2.6,343.3,23.9,36.4,1.5,0.5,7.7,2.1,25282.2,12435.5,391.1,5.6,11.9,2.2,3.0,0.6
43,ICME_Wind_NASA_20110218_01,Wind,2011-02-18T19:50Z,2011-02-18T19:55Z,2011-02-20T21:35Z,0.98,-0.05,-7.01,49.75,14.0,8.7,2.8,461.4,50.7,49.67,14.0,8.7,2.8,-2.0,-7.8,2.7,3.0,3.4,461.2,50.5,90.4,0.6,0.3,1.6,0.7,50462.1,35375.6,562.9,29.4,1.7,0.3,0.9,0.1
44,ICME_Wind_NASA_20110329_01,Wind,2011-03-29T15:12Z,2011-03-29T23:59Z,2011-04-01T14:52Z,0.989,-0.24,-6.68,71.67,14.6,10.7,2.1,348.0,25.3,62.88,14.6,11.2,1.5,0.5,-8.9,6.9,-6.7,3.4,343.8,24.0,-9.1,0.7,0.6,3.4,2.7,33627.3,26920.8,377.7,9.0,23.4,9.6,5.6,2.3
45,ICME_Wind_NASA_20110423_01,Wind,2011-04-23T00:01Z,2011-04-23T00:01Z,2011-04-24T13:11Z,0.9946,-0.16,-4.94,37.17,9.7,7.0,1.9,397.2,15.5,37.17,9.7,7.0,1.9,-1.2,-6.8,1.7,-5.9,2.2,397.2,15.5,-1.3,1.0,0.4,4.0,1.4,31571.1,20558.6,,,,,,
46,ICME_Wind_NASA_20110429_01,Wind,2011-04-29T09:07Z,2011-04-29T13:55Z,2011-04-29T20:52Z,0.9961,-0.12,-4.32,11.75,16.2,8.1,3.9,381.1,39.6,6.95,16.2,10.4,3.4,2.3,-6.9,2.9,7.3,5.2,403.6,36.3,-67.3,2.5,1.5,8.7,3.7,59383.4,25280.3,347.7,8.0,5.6,0.5,1.1,0.1
47,ICME_Wind_NASA_20110528_01,Wind,2011-05-28T00:14Z,2011-05-28T05:31Z,2011-05-28T22:48Z,1.0023,0.11,-1.1,22.57,13.3,11.2,1.0,509.6,26.4,17.28,13.3,11.4,1.0,-0.7,-12.4,7.2,4.3,4.9,518.3,22.3,-31.5,2.9,0.9,6.6,2.4,41410.6,36494.6,480.9,16.4,7.2,0.7,2.8,0.3
48,ICME_Wind_NASA_20110604_01,Wind,2011-06-04T20:06Z,2011-06-05T01:12Z,2011-06-05T18:14Z,1.0038,0.16,-0.16,22.13,27.9,13.3,6.1,504.9,29.3,17.03,23.9,11.4,5.0,3.6,-6.7,8.2,-2.5,7.1,513.2,23.8,24.5,6.8,7.5,15.2,16.8,54129.6,22038.3,478.3,29.7,34.6,8.6,13.2,3.0
49,ICME_Wind_NASA_20110617_01,Wind,2011-06-17T02:09Z,2011-06-17T05:16Z,2011-06-19T07:12Z,1.0057,0.22,1.29,53.05,9.5,5.8,1.7,435.2,40.1,49.93,9.5,5.8,1.7,1.4,-8.2,3.1,-2.6,3.2,428.6,31.0,66.3,1.5,0.7,4.5,1.6,54864.6,27071.5,540.5,10.1,6.1,0.9,3.0,0.5
50,ICME_Wind_NASA_20110630_01,Wind,2011-06-30T13:26Z,2011-06-30T18:43Z,2011-07-01T05:16Z,1.0071,0.24,2.83,15.83,10.6,7.6,1.6,326.9,10.7,10.55,10.6,8.2,1.5,-4.8,-9.7,3.0,4.6,1.6,329.1,11.2,-17.0,2.1,0.5,11.5,2.3,20746.7,3958.7,322.7,8.2,9.7,1.1,1.7,0.2
51,ICME_Wind_NASA_20110703_01,Wind,2011-07-03T19:12Z,2011-07-03T19:12Z,2011-07-04T19:12Z,1.0073,0.24,3.16,24.0,10.3,8.8,0.7,391.4,19.3,24.0,10.3,8.8,0.7,-1.2,-9.6,4.2,5.2,2.4,391.4,19.3,1.8,0.9,0.2,3.7,0.6,47289.2,17451.3,,,,,,
52,ICME_Wind_NASA_20110917_01,Wind,2011-09-17T02:57Z,2011-09-17T15:35Z,2011-09-18T21:07Z,0.996,-0.24,7.16,42.17,14.2,8.5,3.1,459.3,34.7,29.53,14.0,8.2,3.4,4.0,-4.5,4.1,-4.5,4.3,443.6,19.1,10.0,0.9,0.6,2.8,1.7,35451.6,26764.0,495.5,35.7,13.5,7.5,5.6,3.3
53,ICME_Wind_NASA_20111005_01,Wind,2011-10-05T06:46Z,2011-10-05T09:56Z,2011-10-07T02:06Z,0.9902,-0.23,6.55,43.33,14.7,10.4,2.1,403.1,36.9,40.17,14.7,10.5,2.1,4.5,-10.1,3.7,-3.1,4.8,398.9,34.7,41.5,3.0,1.3,11.3,5.2,52911.3,33105.4,456.3,15.4,10.4,2.1,3.6,0.9
54,ICME_Wind_NASA_20111024_01,Wind,2011-10-24T17:41Z,2011-10-25T00:21Z,2011-10-25T23:31Z,0.9838,-0.12,5.15,29.83,24.3,16.5,6.1,487.5,35.3,23.17,24.3,16.5,6.7,10.1,-21.5,6.9,-6.1,10.3,483.4,38.5,25.3,2.4,1.3,6.5,3.5,88743.3,70318.8,502.6,10.5,26.7,3.2,11.3,1.4
55,ICME_Wind_NASA_20111101_01,Wind,2011-11-01T08:09Z,2011-11-01T08:09Z,2011-11-01T22:04Z,0.9817,-0.07,4.46,13.92,14.3,10.1,2.1,411.2,19.6,13.92,14.3,10.1,2.1,0.8,-11.9,3.8,-8.7,3.2,411.2,19.6,-0.6,2.1,0.5,7.4,1.8,62331.2,24705.3,,,,,,
56,ICME_Wind_NASA_20111102_01,Wind,2011-11-02T00:21Z,2011-11-02T03:35Z,2011-11-03T04:33Z,0.9814,-0.06,4.37,28.2,8.7,5.7,1.1,372.1,17.3,24.97,7.2,5.6,1.0,-0.7,-5.2,1.7,-4.4,1.0,371.3,18.0,8.3,0.8,0.3,3.3,1.3,49220.1,32203.2,378.5,8.9,5.2,1.4,1.2,0.3
57,ICME_Wind_NASA_20111104_01,Wind,2011-11-04T20:27Z,2011-11-04T21:17Z,2011-11-05T20:09Z,0.9807,-0.04,4.09,23.7,8.2,5.9,1.3,304.2,22.5,22.87,8.2,5.8,1.2,0.6,-5.1,2.3,-4.4,2.0,302.5,21.2,32.5,0.7,0.1,4.3,0.6,20875.6,5546.3,347.1,6.7,3.2,0.5,0.6,0.1
58,ICME_Wind_NASA_20111107_01,Wind,2011-11-07T06:57Z,2011-11-07T16:19Z,2011-11-08T00:43Z,0.98,-0.01,3.79,17.77,10.6,7.4,2.1,339.2,16.1,8.4,10.6,9.3,0.7,-1.2,-7.8,2.7,8.0,1.8,349.4,13.9,-9.6,1.5,0.7,7.1,2.7,20857.6,12361.4,330.0,11.7,10.8,2.7,2.0,0.6
59,ICME_Wind_NASA_20111111_01,Wind,2011-11-11T03:01Z,2011-11-11T03:01Z,2011-11-12T05:02Z,0.9792,0.02,3.41,26.02,8.3,5.2,1.2,379.5,13.0,26.02,8.3,5.2,1.2,-0.9,-6.9,2.4,3.5,1.4,379.5,13.0,3.7,0.6,0.4,2.5,1.5,75110.0,33071.5,,,,,,
60,ICME_Wind_NASA_20111128_01,Wind,2011-11-28T20:59Z,2011-11-29T19:40Z,2011-11-30T17:59Z,0.9759,0.16,1.12,45.0,17.8,8.9,3.4,440.0,23.9,22.32,10.0,8.3,1.0,0.9,-7.8,4.3,1.0,6.0,431.8,12.3,3.7,1.4,0.7,4.6,2.0,67201.0,30432.3,448.6,29.4,10.0,4.7,3.4,1.7
61,ICME_Wind_NASA_20120121_01,Wind,2012-01-21T04:02Z,2012-01-21T04:04Z,2012-01-22T06:57Z,0.9757,0.13,-5.13,26.92,30.9,10.3,4.6,326.9,17.6,26.88,30.9,10.3,4.6,4.3,-6.6,7.8,5.5,3.6,326.9,17.6,-35.1,2.6,2.0,14.0,7.2,26441.0,18044.4,316.0,6.1,6.1,0.7,1.0,0.1
62,ICME_Wind_NASA_20120122_01,Wind,2012-01-22T05:33Z,2012-01-22T11:24Z,2012-01-22T17:59Z,0.9758,0.11,-5.25,12.43,30.9,21.9,5.0,413.4,17.9,6.58,26.6,20.2,4.0,-0.1,-13.0,6.8,12.9,3.0,409.2,9.2,9.3,7.1,2.6,25.3,9.2,76677.7,23083.4,417.9,23.3,40.2,16.0,11.7,4.5
63,ICME_Wind_NASA_20120214_01,Wind,2012-02-14T07:11Z,2012-02-14T20:52Z,2012-02-16T04:48Z,0.9792,-0.1,-6.84,45.62,9.8,7.8,1.2,383.0,15.1,31.93,9.8,8.3,0.7,-3.1,-8.8,5.1,4.0,3.7,378.1,14.2,38.1,1.4,0.4,5.7,1.7,26260.2,14598.9,394.4,10.4,10.2,2.3,2.6,0.6
64,ICME_Wind_NASA_20120226_01,Wind,2012-02-26T20:59Z,2012-02-27T17:59Z,2012-03-01T05:45Z,0.9817,-0.19,-7.22,80.77,14.9,8.6,3.0,448.9,23.8,59.77,14.9,9.3,3.1,1.5,-12.4,4.2,-3.7,5.7,442.8,22.4,19.0,2.1,0.8,6.4,2.5,43371.6,30716.4,466.2,18.7,13.8,2.1,5.0,0.9
65,ICME_Wind_NASA_20120308_01,Wind,2012-03-08T10:32Z,2012-03-08T19:55Z,2012-03-11T07:26Z,0.9839,-0.23,-7.26,68.9,30.5,8.9,5.9,587.6,98.9,59.52,24.6,8.4,5.8,-3.3,-18.5,6.8,-1.2,5.2,572.5,96.5,95.8,1.5,1.5,2.5,1.9,101504.0,266209.8,685.1,42.2,12.0,4.3,9.5,4.1
66,ICME_Wind_NASA_20120312_01,Wind,2012-03-12T08:28Z,2012-03-12T16:19Z,2012-03-14T02:52Z,0.9847,-0.24,-7.22,42.4,29.2,7.6,4.0,602.0,78.4,34.55,11.4,6.6,1.9,-0.6,-7.0,1.9,2.2,2.9,624.9,65.5,-2.4,0.7,0.7,1.0,0.8,134641.6,198892.9,494.3,28.4,19.0,11.2,7.7,4.8
67,ICME_Wind_NASA_20120315_01,Wind,2012-03-15T12:35Z,2012-03-15T16:04Z,2012-03-16T14:10Z,0.9854,-0.24,-7.16,25.58,16.6,9.4,2.5,699.2,45.8,22.1,16.6,9.0,2.4,-0.4,-15.3,4.1,0.8,5.8,697.4,47.8,26.3,3.5,1.9,4.1,1.8,114308.2,91110.8,711.1,28.0,9.4,1.2,7.9,0.9
68,ICME_Wind_NASA_20120405_01,Wind,2012-04-05T14:23Z,2012-04-05T19:41Z,2012-04-06T21:36Z,0.9903,-0.2,-6.22,31.22,12.2,9.3,1.7,341.8,13.0,25.92,12.2,9.6,1.6,3.4,-9.8,4.4,-1.3,5.1,341.1,14.1,9.6,1.8,0.4,9.4,2.4,33504.0,10388.1,345.3,3.5,14.4,4.6,2.9,0.9
