,icmecat_id,sc_insitu,icme_start_time,mo_start_time,mo_end_time,mo_sc_heliodistance,mo_sc_long_heeq,mo_sc_lat_heeq,icme_duration,icme_bmax,icme_bmean,icme_bstd,icme_speed_mean,icme_speed_std,mo_duration,mo_bmax,mo_bmean,mo_bstd,mo_bzmean,mo_bzmin,mo_bzstd,mo_bymean,mo_bystd,mo_speed_mean,mo_speed_std,mo_expansion_speed,mo_pdyn_mean,mo_pdyn_std,mo_density_mean,mo_density_std,mo_temperature_mean,mo_temperature_std,sheath_speed_mean,sheath_speed_std,sheath_density_mean,sheath_density_std,sheath_pdyn_mean,sheath_pdyn_std
927,ICME_Wind_NASA_20050121_01,Wind,2005-01-21T16:58Z,2005-01-21T23:45Z,2005-01-22T19:12Z,0.9732,0.03,-5.24,26.23,38.2,17.1,7.5,771.5,31.6,19.45,27.2,14.5,6.5,1.3,-10.9,3.3,5.7,3.1,761.0,30.5,50.2,1.1,0.2,1.1,0.1,77641.4,17582.9,801.1,4.7,1.0,0.0,1.0,0.0
928,ICME_Wind_NASA_20050118_01,Wind,2005-01-18T21:35Z,2005-01-19T00:28Z,2005-01-20T02:23Z,0.973,0.01,-4.97,28.8,18.2,12.3,3.5,831.9,102.8,25.92,18.2,11.8,3.4,-2.3,-7.3,2.2,-6.8,4.1,817.3,95.1,,2.3,2.4,1.8,1.5,50019.8,24129.6,970.4,61.7,2.0,0.4,3.2,0.9
929,ICME_Wind_NASA_20050116_01,Wind,2005-01-16T09:27Z,2005-01-16T15:35Z,2005-01-17T07:00Z,0.9728,-0.01,-4.74,21.55,11.0,7.8,1.6,540.9,26.5,15.42,11.0,8.2,1.4,-1.0,-8.6,4.4,4.7,4.0,530.9,20.4,32.7,3.6,1.4,7.6,2.7,32828.8,10281.1,565.9,23.0,9.2,4.7,5.0,2.7
930,ICME_Wind_NASA_20050108_01,Wind,2005-01-08T15:12Z,2005-01-08T20:51Z,2005-01-09T17:45Z,0.9725,-0.08,-3.92,26.55,10.8,8.5,0.9,472.7,25.1,20.9,9.7,8.6,0.7,7.0,1.2,1.8,0.3,3.6,461.7,10.0,,1.4,0.8,3.8,2.1,22393.9,9102.2,515.4,19.8,10.5,2.8,4.7,1.3
931,ICME_Wind_NASA_20050107_01,Wind,2005-01-07T08:44Z,2005-01-07T14:23Z,2005-01-08T07:12Z,0.9725,-0.09,-3.78,22.47,22.7,15.3,4.8,541.4,15.7,16.82,22.7,17.3,3.7,1.4,-17.1,10.1,0.4,13.4,535.7,10.2,19.4,8.2,4.6,17.1,9.6,48476.9,39124.2,559.3,16.5,6.0,2.2,3.1,1.1
932,ICME_Wind_NASA_20041210_01,Wind,2004-12-10T04:47Z,2004-12-10T04:47Z,2004-12-10T21:35Z,0.9752,-0.24,-0.31,16.8,10.5,8.3,1.0,416.9,17.2,16.8,10.5,8.3,1.0,0.0,-7.2,2.2,-7.2,2.6,416.9,17.2,,2.0,0.4,7.0,1.4,34447.7,14476.3,,,,,,
933,ICME_Wind_NASA_20041111_01,Wind,2004-11-11T16:47Z,2004-11-12T08:35Z,2004-11-13T09:35Z,0.9812,-0.17,3.13,40.8,17.1,8.1,2.9,580.6,52.6,25.0,12.0,6.9,2.4,-2.1,-9.2,2.1,2.2,4.1,552.8,40.2,70.5,2.4,1.4,4.7,2.4,42015.2,31224.9,624.9,37.3,12.2,7.1,8.0,4.5
934,ICME_Wind_NASA_20041109_01,Wind,2004-11-09T18:25Z,2004-11-09T20:38Z,2004-11-10T16:47Z,0.9818,-0.15,3.41,22.37,42.0,24.8,9.7,738.8,69.1,20.15,42.0,25.0,9.7,-2.8,-29.9,19.4,2.3,17.3,731.6,68.8,87.4,8.2,7.2,8.3,6.4,50399.4,34225.7,802.7,26.7,24.6,6.9,26.5,7.6
935,ICME_Wind_NASA_20041107_01,Wind,2004-11-07T17:58Z,2004-11-07T22:46Z,2004-11-09T09:20Z,0.9822,-0.14,3.62,39.37,55.8,19.3,16.0,644.6,47.3,34.57,50.4,16.2,14.4,-8.8,-48.7,15.6,-7.0,8.1,640.3,47.1,-33.3,2.9,3.6,4.0,5.0,41073.0,22368.6,673.4,37.2,30.1,16.0,22.9,12.0
936,ICME_Wind_NASA_20040917_01,Wind,2004-09-17T20:52Z,2004-09-18T12:28Z,2004-09-19T16:58Z,0.9956,0.24,7.19,44.1,8.1,5.8,0.9,424.1,39.3,28.5,8.1,6.0,0.8,3.3,-2.4,1.7,0.9,3.6,402.4,19.8,33.4,1.3,0.5,4.7,1.6,18180.4,6072.4,463.7,35.1,6.0,1.4,2.1,0.4
937,ICME_Wind_NASA_20040913_01,Wind,2004-09-13T19:42Z,2004-09-14T17:59Z,2004-09-15T14:23Z,0.9965,0.25,7.26,42.68,30.0,9.2,4.9,562.5,26.6,20.4,13.7,6.3,2.5,-2.5,-8.6,2.4,0.9,2.7,556.0,23.9,3.1,1.4,1.3,2.7,2.4,59015.3,34404.0,568.1,27.6,8.8,5.1,4.7,2.6
938,ICME_Wind_NASA_20040829_01,Wind,2004-08-29T09:09Z,2004-08-29T19:26Z,2004-08-30T21:21Z,0.9997,0.23,7.24,36.2,15.1,10.8,2.6,401.9,20.6,25.92,15.1,12.1,1.4,-4.9,-15.0,6.3,-6.4,3.2,393.3,14.9,-0.5,2.3,1.0,9.2,3.8,22123.5,12399.0,423.3,16.7,11.1,2.6,3.3,0.7
939,ICME_Wind_NASA_20040726_01,Wind,2004-07-26T22:25Z,2004-07-27T01:12Z,2004-07-27T23:58Z,1.0045,0.02,5.53,25.55,26.6,17.0,7.3,907.2,81.7,22.77,26.6,17.0,7.7,-5.2,-19.9,9.1,-9.5,10.1,897.7,80.2,60.8,6.8,7.0,4.5,3.9,289959.5,396772.7,984.3,44.2,5.2,0.8,8.5,1.6
940,ICME_Wind_NASA_20040725_01,Wind,2004-07-25T17:45Z,2004-07-25T17:45Z,2004-07-26T03:34Z,1.0047,0.0,5.43,9.82,13.2,9.3,2.1,668.5,28.7,9.82,13.2,9.3,2.1,-5.2,-11.2,4.2,0.3,5.7,668.5,28.7,49.2,2.4,1.5,3.1,1.9,258518.2,320859.3,,,,,,
941,ICME_Wind_NASA_20040724_01,Wind,2004-07-24T05:32Z,2004-07-24T07:12Z,2004-07-25T14:37Z,1.0048,-0.01,5.3,33.08,25.4,20.2,2.0,564.5,37.3,31.42,25.4,20.4,1.6,-6.4,-24.1,11.7,-9.0,10.2,564.1,38.0,36.7,2.5,1.9,4.6,3.4,215032.9,201688.5,572.9,19.0,17.9,7.9,9.6,3.8
942,ICME_Wind_NASA_20040722_01,Wind,2004-07-22T09:45Z,2004-07-22T13:26Z,2004-07-24T05:45Z,1.005,-0.02,5.15,44.0,19.4,11.3,3.6,548.3,70.8,40.32,19.4,11.5,3.7,-4.1,-17.0,7.3,-2.5,6.6,556.1,69.0,-38.6,1.9,1.8,3.9,3.9,147938.0,169523.2,466.8,19.3,14.5,4.2,5.4,1.9
943,ICME_Wind_NASA_20040403_01,Wind,2004-04-03T09:55Z,2004-04-04T01:11Z,2004-04-05T19:11Z,1.0024,-0.35,-6.32,57.27,18.5,13.9,3.9,444.0,46.5,42.0,18.5,15.8,2.4,7.9,-16.2,7.9,2.6,8.0,430.9,42.2,40.9,2.1,0.9,7.3,3.6,24080.1,19853.8,479.5,38.2,16.4,7.5,6.6,3.4
944,ICME_Wind_NASA_20040109_01,Wind,2004-01-09T15:00Z,2004-01-10T06:01Z,2004-01-11T05:02Z,0.993,-0.08,-3.98,38.03,15.3,8.4,2.3,,,23.02,15.2,7.8,2.4,1.6,-8.6,3.9,1.3,4.2,,,,,,,,,,,,,,,
945,ICME_Wind_NASA_20031120_01,Wind,2003-11-20T08:35Z,2003-11-20T11:31Z,2003-11-21T01:40Z,0.9972,0.09,2.19,17.08,56.3,31.1,12.1,,,14.15,56.3,33.2,12.1,-19.9,-44.3,15.0,-10.7,21.7,,,,,,,,,,,,,,,
946,ICME_Wind_NASA_20031030_01,Wind,2003-10-30T16:12Z,2003-10-31T02:00Z,2003-10-31T12:00Z,0.9999,0.04,4.48,19.8,43.5,19.6,9.0,,,10.0,33.1,14.4,5.5,11.2,1.9,4.9,0.5,7.4,,,,,,,,,,,,,,,
947,ICME_Wind_NASA_20031029_01,Wind,2003-10-29T06:00Z,2003-10-29T11:16Z,2003-10-30T01:55Z,1.0,0.03,4.64,19.92,45.6,23.2,9.7,,,14.65,45.6,24.2,9.7,-3.3,-22.0,8.1,-3.4,7.4,,,,,,,,,,,,,,,
948,ICME_Wind_NASA_20031021_01,Wind,2003-10-21T22:00Z,2003-10-22T02:24Z,2003-10-24T02:24Z,1.0004,-0.03,5.33,52.4,16.8,7.8,4.0,,,48.0,16.4,7.5,3.8,1.8,-7.6,1.7,-0.1,1.5,,,,,,,,,,,,,,,
949,ICME_Wind_NASA_20030804_01,Wind,2003-08-04T20:23Z,2003-08-05T01:10Z,2003-08-06T02:23Z,1.0116,-0.14,6.04,30.0,14.2,9.0,2.1,451.3,25.2,25.22,14.2,9.5,1.8,1.7,-13.7,5.3,5.3,3.4,442.7,16.2,-10.2,3.2,1.0,9.7,3.1,31363.2,23673.3,496.4,13.6,12.6,4.5,5.2,1.8
950,ICME_Wind_NASA_20030616_01,Wind,2003-06-16T22:33Z,2003-06-17T17:48Z,2003-06-18T08:18Z,1.0064,0.18,1.31,33.75,20.5,10.5,3.1,497.2,23.8,14.5,20.5,12.4,3.8,-3.6,-17.6,7.4,9.6,2.5,480.9,20.9,-9.2,2.7,1.4,7.0,3.5,65442.3,38132.1,509.5,17.6,9.7,2.9,4.2,1.1
951,ICME_Wind_NASA_20030509_01,Wind,2003-05-09T05:16Z,2003-05-09T09:27Z,2003-05-10T23:07Z,0.9985,-0.03,-3.33,41.85,13.1,7.7,1.6,704.2,100.1,37.67,12.1,7.3,1.1,-1.5,-7.7,3.2,-1.7,4.5,685.8,86.8,130.0,2.5,1.9,3.1,2.3,76283.7,45326.0,875.8,25.3,6.6,2.9,8.6,3.9
952,ICME_Wind_NASA_20030320_01,Wind,2003-03-20T04:30Z,2003-03-20T11:54Z,2003-03-20T22:22Z,0.9867,-0.2,-7.1,17.87,15.5,10.6,1.6,707.5,57.7,10.47,12.7,11.1,1.0,-4.9,-9.0,2.9,1.2,5.2,669.8,29.4,36.2,1.5,0.6,2.0,0.7,205969.6,116594.7,763.1,42.0,4.0,0.5,3.9,0.7
953,ICME_Wind_NASA_20030201_01,Wind,2003-02-01T13:06Z,2003-02-02T19:11Z,2003-02-03T09:35Z,0.9774,0.1,-6.22,44.48,13.8,10.9,1.4,547.8,92.9,14.4,12.7,10.1,1.5,-3.2,-11.0,3.5,-0.3,6.1,482.8,11.7,-20.8,3.1,0.6,7.8,1.5,33980.8,31462.2,578.3,98.4,8.9,7.2,4.3,3.3
954,ICME_Wind_NASA_20030126_01,Wind,2003-01-26T21:43Z,2003-01-27T01:40Z,2003-01-27T16:04Z,0.9766,0.15,-5.7,18.35,11.3,10.2,0.8,536.1,39.5,14.4,11.3,10.4,0.7,7.6,1.8,1.3,1.5,3.3,519.8,29.1,56.6,1.3,1.1,2.9,2.3,22464.4,8362.6,591.5,6.4,7.4,1.9,4.3,1.1
955,ICME_Wind_NASA_20021221_01,Wind,2002-12-21T03:21Z,2002-12-21T10:20Z,2002-12-22T15:36Z,0.977,0.24,-1.7,36.25,21.4,9.1,3.8,439.5,35.8,29.27,21.4,9.8,3.8,1.0,-5.8,5.5,2.5,4.8,428.2,30.5,-3.3,3.1,1.8,9.7,4.4,16684.2,7843.4,485.9,7.5,21.4,4.8,8.5,2.1
956,ICME_Wind_NASA_20021116_01,Wind,2002-11-16T23:16Z,2002-11-17T20:24Z,2002-11-18T23:58Z,0.9842,0.06,2.55,48.7,11.3,9.4,0.8,415.4,41.5,27.57,11.0,9.4,0.8,-7.1,-9.6,1.0,4.5,1.8,383.2,7.6,-1.8,1.4,0.3,5.8,1.3,23895.8,12054.3,457.7,27.5,7.7,1.5,2.7,0.7
957,ICME_Wind_NASA_20020930_01,Wind,2002-09-30T07:54Z,2002-09-30T22:04Z,2002-10-01T20:08Z,0.9976,-0.09,6.77,36.23,25.7,19.3,4.1,370.1,19.5,22.07,25.7,20.3,4.4,1.1,-15.9,12.3,-10.7,10.3,380.1,17.1,-6.1,4.3,1.5,17.6,5.9,57431.3,30380.6,354.2,10.3,32.7,10.3,6.9,2.4
958,ICME_Wind_NASA_20020903_01,Wind,2002-09-03T02:23Z,2002-09-03T04:47Z,2002-09-04T01:12Z,1.0063,-0.08,7.25,22.82,19.1,13.5,3.4,357.3,13.8,20.42,19.1,14.1,3.1,8.3,-4.1,4.2,-3.1,9.8,357.7,14.5,-3.3,4.4,1.5,20.3,6.1,41115.8,17744.5,354.2,4.4,16.2,2.1,3.4,0.5
959,ICME_Wind_NASA_20020826_01,Wind,2002-08-26T11:16Z,2002-08-26T14:23Z,2002-08-27T10:47Z,1.0097,-0.15,7.09,23.52,17.4,11.7,2.0,395.7,23.3,20.4,16.9,11.8,1.7,-4.1,-16.1,5.8,5.5,3.1,396.7,24.2,-0.9,3.1,0.7,11.6,2.3,106622.9,34563.0,389.3,15.2,22.2,2.5,5.6,0.7
960,ICME_Wind_NASA_20020818_01,Wind,2002-08-18T18:40Z,2002-08-19T19:12Z,2002-08-21T13:25Z,1.0099,-0.19,6.87,66.75,16.6,8.7,2.1,494.5,42.5,42.22,10.1,7.7,1.3,-4.9,-9.8,2.6,0.9,4.2,470.6,29.9,43.6,1.4,0.5,3.7,1.3,18919.2,7214.5,535.2,27.1,11.5,3.6,5.6,2.1
961,ICME_Wind_NASA_20020801_02,Wind,2002-08-01T23:09Z,2002-08-02T07:12Z,2002-08-02T21:34Z,1.0141,-0.21,5.88,22.42,16.0,12.2,1.5,496.2,21.0,14.37,13.4,11.8,0.8,-1.0,-10.5,5.0,8.8,1.9,492.3,17.4,26.2,3.5,1.8,8.5,4.0,20137.7,5596.7,503.0,24.5,7.8,6.7,3.2,2.4
962,ICME_Wind_NASA_20020801_01,Wind,2002-08-01T05:12Z,2002-08-01T12:14Z,2002-08-01T23:15Z,1.0141,-0.21,5.82,18.05,15.6,12.6,2.0,448.7,23.4,11.02,15.6,11.9,2.1,2.2,-14.9,7.1,7.4,4.7,453.9,10.4,-5.9,4.1,0.9,11.9,2.7,46767.2,33242.4,440.0,34.0,7.2,2.7,2.4,1.0
963,ICME_Wind_NASA_20020523_01,Wind,2002-05-23T10:44Z,2002-05-23T23:02Z,2002-05-25T19:12Z,1.0119,-0.78,-1.59,56.47,45.4,12.4,6.2,601.6,161.1,44.17,12.9,10.1,0.6,0.8,-4.8,1.8,-6.0,1.8,572.1,159.3,159.2,0.2,0.2,0.3,0.4,179494.1,91754.3,710.0,115.1,6.0,7.1,4.3,4.5
964,ICME_Wind_NASA_20020520_01,Wind,2002-05-20T03:35Z,2002-05-20T16:47Z,2002-05-21T21:35Z,1.0115,-0.77,-1.98,42.0,14.9,7.3,2.2,434.6,35.4,28.8,10.2,6.1,1.3,-0.3,-5.7,2.7,-0.4,2.9,419.9,31.3,18.8,1.0,0.5,3.4,2.2,37583.9,15460.8,466.4,19.6,7.6,2.4,2.8,1.0
965,ICME_Wind_NASA_20020518_01,Wind,2002-05-18T19:45Z,2002-05-19T03:30Z,2002-05-20T03:34Z,1.0112,-0.77,-2.16,31.82,21.3,12.3,4.6,462.0,23.6,24.07,21.3,11.2,4.5,-1.6,-13.6,4.2,-2.7,1.7,455.7,22.5,24.7,1.6,0.7,4.4,1.7,65699.1,34948.4,481.6,13.9,32.6,7.7,12.7,3.2
966,ICME_Wind_NASA_20020511_01,Wind,2002-05-11T10:30Z,2002-05-11T12:37Z,2002-05-11T20:23Z,1.01,-0.73,-3.03,9.88,22.6,16.8,3.3,435.8,16.1,7.77,22.6,17.3,2.2,-9.7,-18.8,7.6,3.0,10.3,435.8,16.7,5.5,3.7,2.3,11.7,7.1,133671.9,69534.9,435.8,13.6,48.3,16.6,15.5,5.5
967,ICME_Wind_NASA_20020510_01,Wind,2002-05-10T11:09Z,2002-05-10T22:20Z,2002-05-11T10:36Z,1.0099,-0.73,-3.09,23.45,15.7,7.7,2.1,373.5,26.5,12.27,15.7,6.8,1.1,-2.2,-13.8,3.5,2.3,2.4,352.7,18.4,-31.0,2.1,0.7,10.1,2.3,56788.5,13061.0,396.2,10.8,28.7,9.4,7.5,2.3
968,ICME_Wind_NASA_20020423_01,Wind,2002-04-23T05:00Z,2002-04-24T07:11Z,2002-04-24T23:59Z,1.0057,-0.58,-4.8,42.98,21.2,8.2,3.0,508.9,31.3,16.8,9.3,7.1,1.5,-1.8,-6.8,2.6,-4.8,2.2,490.4,12.0,13.4,1.6,0.4,4.0,0.9,87207.9,24425.0,521.0,34.0,10.7,3.8,5.0,2.4
969,ICME_Wind_NASA_20020419_01,Wind,2002-04-19T08:24Z,2002-04-20T06:57Z,2002-04-21T21:36Z,1.0044,-0.53,-5.17,61.2,23.4,9.5,4.5,532.3,66.0,38.65,9.3,6.9,1.0,-2.5,-9.1,3.5,-3.4,1.6,506.8,60.4,60.9,1.4,0.7,3.1,1.3,40764.1,42966.7,575.5,51.1,7.6,2.9,4.2,1.8
970,ICME_Wind_NASA_20020417_01,Wind,2002-04-17T11:01Z,2002-04-17T21:36Z,2002-04-19T08:22Z,1.0035,-0.5,-5.37,45.35,35.6,13.9,5.4,497.2,50.2,34.77,14.4,11.7,1.5,-2.7,-12.5,5.0,8.6,4.1,490.1,48.8,97.5,1.4,1.9,3.2,3.9,33506.0,27629.3,520.8,47.5,25.2,13.0,10.7,4.2
971,ICME_Wind_NASA_20020414_01,Wind,2002-04-14T12:56Z,2002-04-14T15:21Z,2002-04-15T04:22Z,1.0022,-0.44,-5.64,15.43,11.8,9.4,1.5,397.9,12.9,13.02,11.8,9.9,0.9,4.4,-7.7,3.7,-4.7,2.4,396.6,12.7,7.3,2.6,0.6,10.0,2.4,106249.7,36192.8,404.6,11.4,31.6,15.3,8.5,4.0
972,ICME_Wind_NASA_20020323_01,Wind,2002-03-23T11:24Z,2002-03-24T13:11Z,2002-03-25T21:36Z,0.9941,0.14,-6.93,58.2,20.2,13.1,3.0,446.4,24.7,32.42,20.2,15.3,2.0,9.4,-11.0,5.9,7.9,5.8,436.5,17.1,10.3,2.1,1.4,6.9,4.8,33103.3,22637.7,458.7,27.2,9.7,4.1,3.4,1.4
973,ICME_Wind_NASA_20020318_01,Wind,2002-03-18T13:14Z,2002-03-19T06:14Z,2002-03-20T15:36Z,0.9936,0.29,-7.1,50.37,23.4,14.3,3.2,402.4,56.5,33.37,21.8,14.9,2.7,8.1,-13.6,6.0,-4.1,9.2,383.7,59.8,,1.0,1.0,3.9,3.3,132539.3,106611.3,438.3,22.2,38.5,11.3,12.6,4.3
974,ICME_Wind_NASA_20020228_01,Wind,2002-02-28T05:06Z,2002-02-28T19:11Z,2002-03-01T23:15Z,0.9911,0.61,-7.2,42.15,15.1,9.6,2.7,381.8,15.0,28.07,15.1,10.1,2.3,-2.2,-13.6,4.3,-0.1,5.7,382.3,13.0,26.6,2.6,1.4,10.5,5.5,37846.0,24912.7,380.9,18.2,20.4,4.8,5.0,1.3
975,ICME_Wind_NASA_20011230_01,Wind,2001-12-30T20:05Z,2001-12-30T23:10Z,2001-12-31T07:46Z,0.9812,0.63,-2.85,11.68,25.6,14.3,3.8,591.8,40.8,8.6,17.2,12.6,2.0,1.9,-14.3,3.7,9.2,2.7,597.1,40.2,82.1,3.8,0.6,6.3,0.5,420385.8,216826.2,573.1,37.1,11.0,3.4,6.0,1.8
976,ICME_Wind_NASA_20011229_01,Wind,2001-12-29T05:16Z,2001-12-30T03:24Z,2001-12-30T19:10Z,0.9813,0.62,-2.75,37.9,25.0,16.3,3.6,407.1,30.4,15.77,20.1,17.0,2.0,5.0,-8.6,6.3,8.4,11.7,400.8,21.7,-21.9,2.8,2.2,11.2,9.4,96265.3,86491.8,411.6,34.6,44.1,11.8,12.9,4.8
977,ICME_Wind_NASA_20011124_01,Wind,2001-11-24T05:51Z,2001-11-24T15:47Z,2001-11-25T13:17Z,0.9864,0.19,1.69,31.43,68.8,20.7,11.4,795.8,113.7,21.5,22.9,16.2,3.0,11.5,-1.2,2.7,1.8,4.0,744.9,92.2,171.2,1.9,1.4,2.1,1.7,63777.4,58552.2,904.9,70.6,25.3,16.1,33.4,20.6
978,ICME_Wind_NASA_20011031_01,Wind,2001-10-31T13:46Z,2001-10-31T22:04Z,2001-11-02T04:47Z,0.9914,0.21,4.4,39.02,14.0,10.6,1.8,345.9,27.2,30.72,13.9,11.2,1.0,-1.2,-12.5,8.3,-6.4,2.9,338.2,24.9,44.0,1.2,0.4,6.1,2.5,32387.1,14459.7,374.8,11.8,17.8,6.4,4.1,1.3
979,ICME_Wind_NASA_20011028_01,Wind,2001-10-28T03:13Z,2001-10-29T16:19Z,2001-10-30T10:47Z,0.9925,0.19,4.62,55.57,20.7,8.5,3.3,428.9,42.4,18.47,8.8,6.1,1.0,-1.2,-5.6,1.6,-2.0,5.2,381.1,13.8,21.3,0.9,0.4,3.6,1.7,28620.4,18383.0,452.6,30.1,9.5,2.3,3.3,1.0
980,ICME_Wind_NASA_20011021_01,Wind,2001-10-21T16:39Z,2001-10-22T01:17Z,2001-10-23T00:47Z,0.9936,0.01,5.32,32.13,33.0,17.0,5.2,594.8,60.3,23.5,18.5,14.7,2.7,-3.9,-13.5,4.4,-1.7,6.2,579.4,59.0,78.4,5.7,3.0,10.2,5.4,62428.4,29692.4,637.6,39.7,23.3,11.5,16.1,8.5
981,ICME_Wind_NASA_20010930_01,Wind,2001-09-30T19:14Z,2001-09-30T22:33Z,2001-10-01T21:34Z,0.999,0.0,6.75,26.33,19.9,12.2,4.2,506.7,28.5,23.02,19.9,11.5,4.1,-2.5,-13.6,4.4,-6.9,6.7,502.4,27.5,4.0,2.3,1.0,5.4,2.3,110777.1,83536.2,537.0,13.0,18.8,2.2,9.1,1.0
982,ICME_Wind_NASA_20010929_01,Wind,2001-09-29T09:28Z,2001-09-29T14:23Z,2001-09-30T19:14Z,0.9988,0.02,6.81,33.77,15.4,11.0,2.3,583.2,79.3,28.85,15.4,11.1,2.3,-2.5,-8.6,2.1,2.7,5.0,565.5,71.3,104.8,3.3,0.6,6.5,2.0,104031.6,119765.6,687.6,25.2,4.6,1.4,3.6,1.0
983,ICME_Wind_NASA_20010925_01,Wind,2001-09-25T20:16Z,2001-09-26T10:04Z,2001-09-26T16:47Z,0.999,0.06,6.95,20.52,33.0,12.9,5.7,609.5,49.2,6.72,17.0,14.1,2.0,1.3,-5.1,2.9,1.4,2.9,606.2,52.4,50.7,1.7,0.6,2.9,1.6,607699.3,191475.6,611.1,47.5,16.0,11.6,10.9,9.6
984,ICME_Wind_NASA_20010817_01,Wind,2001-08-17T11:01Z,2001-08-17T23:59Z,2001-08-18T19:12Z,1.0102,-0.53,6.83,32.18,33.6,18.7,7.3,518.9,39.2,19.22,26.2,14.2,4.4,8.8,1.0,4.3,3.9,2.1,533.2,39.9,43.5,4.8,2.4,9.8,3.9,41066.9,17163.0,497.6,26.3,26.0,11.0,10.8,4.9
985,ICME_Wind_NASA_20010805_01,Wind,2001-08-05T12:28Z,2001-08-06T06:43Z,2001-08-06T23:59Z,1.0122,-0.62,6.21,35.52,16.6,7.9,3.0,452.3,24.7,17.27,11.2,8.0,2.0,-2.7,-8.8,3.3,-3.9,3.0,439.2,17.1,22.9,1.9,0.3,5.9,1.2,97054.9,25399.9,464.6,24.5,7.0,3.2,2.5,1.1
986,ICME_Wind_NASA_20010627_01,Wind,2001-06-27T05:59Z,2001-06-27T05:59Z,2001-06-29T02:23Z,1.0143,-0.45,2.5,44.4,4.6,3.0,0.6,403.2,42.5,44.4,4.6,3.0,0.6,1.0,-2.0,1.4,0.0,1.2,403.2,42.5,70.3,1.3,0.3,4.7,1.1,20974.6,8757.3,,,,,,
987,ICME_Wind_NASA_20010527_01,Wind,2001-05-27T14:45Z,2001-05-28T07:12Z,2001-05-29T21:34Z,1.0101,0.24,-1.12,54.82,15.1,9.0,1.8,487.2,65.3,38.37,10.1,8.3,1.3,-2.8,-9.3,4.2,-5.7,2.6,452.2,38.6,77.3,1.3,0.8,3.6,1.9,18097.1,8187.3,570.7,31.1,3.3,0.8,1.8,0.4
988,ICME_Wind_NASA_20010428_01,Wind,2001-04-28T05:00Z,2001-04-28T17:59Z,2001-05-02T04:48Z,1.0067,0.6,-4.4,95.8,23.2,7.4,4.0,525.0,115.0,82.82,16.2,6.3,2.5,0.5,-11.1,2.4,-3.9,2.7,500.8,103.4,109.7,0.8,0.9,1.6,1.0,29589.8,12284.8,679.8,41.4,8.4,2.7,6.6,2.5
989,ICME_Wind_NASA_20010421_01,Wind,2001-04-21T15:29Z,2001-04-22T00:28Z,2001-04-23T01:11Z,1.005,0.63,-5.03,33.7,15.5,10.7,2.9,366.5,21.1,24.72,15.5,12.0,2.0,-6.9,-11.6,5.2,6.0,5.9,357.9,17.7,19.9,2.2,0.6,10.6,3.3,24466.8,9857.4,390.0,6.5,23.6,5.7,6.0,1.4
990,ICME_Wind_NASA_20010413_01,Wind,2001-04-13T07:26Z,2001-04-13T13:11Z,2001-04-14T01:39Z,1.0027,0.65,-5.72,18.22,15.6,9.0,2.6,780.2,49.8,12.47,13.4,8.1,2.4,2.5,-5.8,1.9,7.1,2.1,763.9,48.6,69.4,3.7,2.6,3.6,2.3,27937.3,11920.5,815.0,30.9,6.9,5.3,7.9,6.2
991,ICME_Wind_NASA_20010411_01,Wind,2001-04-11T14:09Z,2001-04-11T22:48Z,2001-04-12T17:58Z,1.0023,0.64,-5.84,27.82,35.3,19.5,6.4,673.7,45.2,19.17,35.3,18.7,6.5,7.3,-20.1,5.1,15.4,8.3,664.8,42.7,22.5,2.7,3.9,3.4,4.3,162995.4,162579.1,694.0,44.0,28.0,10.5,23.3,10.0
992,ICME_Wind_NASA_20010404_01,Wind,2001-04-04T14:39Z,2001-04-04T20:54Z,2001-04-05T08:22Z,1.0003,0.62,-6.31,17.72,22.9,12.4,4.0,735.5,35.6,11.47,16.0,10.3,2.6,0.8,-3.9,3.3,0.6,2.7,738.4,32.3,45.0,2.0,0.8,2.2,0.7,218619.9,87646.3,729.8,40.5,9.2,2.2,8.2,1.9
993,ICME_Wind_NASA_20010327_01,Wind,2001-03-27T01:59Z,2001-03-27T01:59Z,2001-03-28T14:23Z,0.9981,0.57,-6.77,36.4,28.0,13.6,4.1,516.4,96.0,36.4,28.0,13.6,4.1,-1.9,-22.8,7.4,-7.0,6.4,516.4,96.0,-118.4,5.0,3.1,11.5,5.6,138131.6,93156.8,,,,,,
994,ICME_Wind_NASA_20010320_01,Wind,2001-03-20T18:17Z,2001-03-20T18:17Z,2001-03-22T00:00Z,,,,29.72,18.5,13.1,2.7,339.1,28.9,29.72,18.5,13.1,2.7,-4.4,-17.2,5.2,-11.3,1.6,339.1,28.9,39.5,0.9,0.6,4.3,2.2,11772.3,4236.3,,,,,,
995,ICME_Wind_NASA_20010319_01,Wind,2001-03-19T11:33Z,2001-03-19T19:55Z,2001-03-20T18:17Z,0.9965,0.5,-7.03,30.73,21.0,16.7,2.9,420.1,31.2,22.37,21.0,17.1,2.7,-9.8,-20.5,7.5,7.3,7.6,419.0,26.4,38.2,2.3,1.3,8.0,4.3,15257.7,3978.8,423.0,41.2,15.9,7.9,4.9,3.0
